"BenchmarkTest01989","success","","true"
"BenchmarkTest01990","success","does not rely on the actual value that is picked via charAt(idx) - overapproximation","false"
"BenchmarkTest01991","fail","difficult dataflow","false"
"BenchmarkTest02026","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest02027","success","","true"
"BenchmarkTest02028","success","does not rely on the actual value that is picked via charAt(idx) - overapproximation","false"
"BenchmarkTest02029","fail","addition of tainted data to a map does not taint the map","false"
"BenchmarkTest02030","fail","difficult dataflow","false"
"BenchmarkTest02031","success",does not rely on actual results of int calculations - overapproximation,"false"
"BenchmarkTest02032","success","","true"
"BenchmarkTest02033","success","does not rely on the actual value that is picked via charAt(idx) - overapproximation","false"
"BenchmarkTest02034","success","","true"
"BenchmarkTest02035","success",does not rely on actual results of int calculations - overapproximation,"false"
"BenchmarkTest02105","fail","addition of tainted data into a list does not taint the list","true"
"BenchmarkTest02106","fail","string decoding operations","true"
"BenchmarkTest02107","success",does not rely on actual results of int calculations - overapproximation,"false"
"BenchmarkTest02108","fail","addition of tainted data to a map does not taint the map","false"
"BenchmarkTest02109","fail","string decoding operations","true"
"BenchmarkTest02110","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest02111","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest02112","success","","true"
"BenchmarkTest02113","success","","true"
"BenchmarkTest02197","fail","data access from a tainted array does not make data tainted","true"
"BenchmarkTest02198","fail","data access from a tainted array does not make data tainted","true"
"BenchmarkTest02199","fail","data access from a tainted array does not make data tainted","true"
"BenchmarkTest02200","fail","data access from a tainted array does not make data tainted","false"
"BenchmarkTest02201","fail","data access from a tainted array does not make data tainted","false"
"BenchmarkTest02202","fail","data access from a tainted array does not make data tainted","false"
"BenchmarkTest02203","fail","data access from a tainted array does not make data tainted","false"
"BenchmarkTest02204","fail","data access from a tainted array does not make data tainted","false"
"BenchmarkTest02205","fail","data access from a tainted array does not make data tainted","true"
"BenchmarkTest02206","fail","data access from a tainted array does not make data tainted","false"
"BenchmarkTest02207","fail","data access from a tainted array does not make data tainted","false"
"BenchmarkTest02300","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02301","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02302","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02303","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02304","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02377","success","","true"
"BenchmarkTest02378","fail","URI creation with a tainted parameter does not taint the URI","true"
"BenchmarkTest02379","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest02380","fail","difficult dataflow","false"
"BenchmarkTest02381","fail","addition of tainted data to a map does not taint the map","false"
"BenchmarkTest02382","success",does not rely on actual results of int calculations - overapproximation,"false"
"BenchmarkTest02383","fail","addition of tainted data to a map does not taint the map","true"
"BenchmarkTest02462","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02463","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02464","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02465","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02466","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02467","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02468","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02469","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02470","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02471","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02554","success",does not rely on actual results of int calculations - overapproximation,"false"
"BenchmarkTest02555","fail","string decoding operations","true"
"BenchmarkTest02556","success","","true"
"BenchmarkTest02557","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest02558","success",does not rely on actual results of int calculations - overapproximation,"false"
"BenchmarkTest02559","fail","URI creation with a tainted parameter does not taint the URI","true"
"BenchmarkTest02560","success","","true"
"BenchmarkTest02561","fail","addition of tainted data into a list does not taint the list","true"
"BenchmarkTest02562","success","","true"
"BenchmarkTest02563","fail","difficult dataflow","false"
"BenchmarkTest02564","success","","true"
"BenchmarkTest02565","fail","string decoding operations","true"
"BenchmarkTest02566","success","does not rely on the actual value that is picked via charAt(idx) - overapproximation","false"
"BenchmarkTest02567","success","","true"
"BenchmarkTest02568","success","does not rely on the actual value that is picked via charAt(idx) - overapproximation","false"
"BenchmarkTest02569","success","","true"
"BenchmarkTest02570","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest02664","success","does not rely on the actual value that is picked via charAt(idx) - overapproximation","false"
"BenchmarkTest02665","success","does not rely on the actual value that is picked via charAt(idx) - overapproximation","false"
"BenchmarkTest02666","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest02667","success",does not rely on actual results of int calculations - overapproximation,"false"
"BenchmarkTest02668","fail","addition of tainted data to a map does not taint the map","false"
"BenchmarkTest02669","fail","addition of tainted data into a list does not taint the list","false"
