"BenchmarkTest01609","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest01610","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest01672","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest01673","fail","addition of a tainted value to a list does not taint the list","true"
"BenchmarkTest01674","fail","creation of an array with a tainted value does not taint the array","true"
"BenchmarkTest01685","fail","creation of an array with a tainted value does not taint the array","true"
"BenchmarkTest01686","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest01687","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest01688","success",does not rely on actual results of int calculations - overapproximation,"false"
"BenchmarkTest01689","success","","true"
"BenchmarkTest01690","fail","creation of an array with a tainted value does not taint the array","true"
"BenchmarkTest01691","fail","creation of an array with a tainted value does not taint the array","true"
"BenchmarkTest01692","success",?,"false"
"BenchmarkTest01693","success",does not rely on actual results of int calculations - overapproximation,"false"
"BenchmarkTest01778","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest01779","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest01780","fail","addition of tainted data to a map does not taint the map","false"
"BenchmarkTest01791","success",does not rely on actual results of int calculations - overapproximation,"false"
"BenchmarkTest01792","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest01793","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest01794","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest01795","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest01796","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest01850","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest01851","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest01852","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest01864","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest01865","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest01928","fail","addition of a tainted value to a list does not taint the list","true"
"BenchmarkTest01929","fail","addition of tainted data to a map does not taint the map","true"
"BenchmarkTest01936","fail","addition of tainted data into a list does not taint the list","true"
"BenchmarkTest01937","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest01938","fail","addition of tainted data into a list does not taint the list","true"
"BenchmarkTest01939","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest01940","fail","string decoding operations","true"
"BenchmarkTest01941","fail","difficult dataflow","false"
"BenchmarkTest01942","success","","true"
"BenchmarkTest01943","fail","addition of tainted data to a map does not taint the map","false"
"BenchmarkTest01944","success","","true"
"BenchmarkTest02058","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest02059","fail","addition of tainted data to a map does not taint the map","true"
"BenchmarkTest02067","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest02068","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest02069","success",does not rely on the actual value that is picked via charAt(idx) - overapproximation,"false"
"BenchmarkTest02070","fail","creation of an array with a tainted value does not taint the array","true"
"BenchmarkTest02137","fail","addition of a tainted value to a list does not taint the list","true"
"BenchmarkTest02146","fail","addition of tainted data into a list does not taint the list","true"
"BenchmarkTest02147","success","","true"
"BenchmarkTest02148","fail","difficult dataflow","false"
"BenchmarkTest02149","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest02150","fail","creation of an array with a tainted value does not taint the array","true"
"BenchmarkTest02151","fail","addition of tainted data into a list does not taint the list","true"
"BenchmarkTest02152","fail","string decoding operations","true"
"BenchmarkTest02153","fail","difficult dataflow","false"
"BenchmarkTest02154","success","","true"
"BenchmarkTest02155","fail","addition of tainted data into a list does not taint the list","true"
"BenchmarkTest02156","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest02242","fail","data access from a tainted array does not make data tainted","false"
"BenchmarkTest02243","fail","data access from a tainted array does not make data tainted","true"
"BenchmarkTest02244","fail","data access from a tainted array does not make data tainted","true"
"BenchmarkTest02249","fail","data access from a tainted array does not make data tainted","true"
"BenchmarkTest02250","fail","data access from a tainted array does not make data tainted","true"
"BenchmarkTest02251","fail","data access from a tainted array does not make data tainted","true"
"BenchmarkTest02252","fail","data access from a tainted array does not make data tainted","false"
"BenchmarkTest02253","fail","data access from a tainted array does not make data tainted","false"
"BenchmarkTest02333","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02334","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02335","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02336","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02340","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02341","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02342","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02343","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02344","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02411","fail","addition of tainted data into a list does not taint the list","true"
"BenchmarkTest02412","fail","string decoding operations","true"
"BenchmarkTest02413","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest02414","fail","addition of a tainted value to a list does not taint the list","true"
"BenchmarkTest02428","fail","addition of tainted data to a map does not taint the map","false"
"BenchmarkTest02429","fail","creation of an array with a tainted value does not taint the array","true"
"BenchmarkTest02430","fail","string decoding operations","true"
"BenchmarkTest02431","fail","addition of tainted data to a map does not taint the map","true"
"BenchmarkTest02432","fail","addition of tainted data to a map does not taint the map","true"
"BenchmarkTest02433","fail","creation of an array with a tainted value does not taint the array","true"
"BenchmarkTest02496","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02510","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02511","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02512","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02513","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02514","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02515","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02516","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02517","fail","usage of an array as a source return does not make the array tainted","true"
"BenchmarkTest02518","fail","usage of an array as a source return does not make the array tainted","false"
"BenchmarkTest02610","fail","addition of tainted data into a list does not taint the list","false"
"BenchmarkTest02611","fail","creation of an array with a tainted value does not taint the array","true"
"BenchmarkTest02612","fail","creation of an array with a tainted value does not taint the array","true"
"BenchmarkTest02613","fail","creation of an array with a tainted value does not taint the array","true"
"BenchmarkTest02697","fail","addition of tainted data to a map does not taint the map","false"
"BenchmarkTest02698","fail","addition of a tainted value to a list does not taint the list","false"
"BenchmarkTest02699","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest02713","fail","creation of an array with a tainted value does not taint the array","false"
"BenchmarkTest02714","fail","addition of tainted data into a list does not taint the list","false"
BenchmarkTest00051,fail,creation of an array with a tainted value does not taint the array,true
